Date,AGG,BIL,DBC,GLD,IEF,SHY,SPY,TLT,VBR,VV
2015-09-18,83.41813659667969,75.7348861694336,13.117114067077637,109.20999908447266,86.59060668945312,71.10086059570312,165.61582946777344,93.7685775756836,81.74276733398438,76.24103546142578
2015-09-21,83.19676971435547,75.7514877319336,13.26567554473877,108.52999877929688,86.09783172607422,71.05899810791016,166.47169494628906,92.24034881591797,81.91238403320312,76.5950698852539
2015-09-22,83.39522552490234,75.7514877319336,13.187026023864746,107.79000091552734,86.52596282958984,71.10086059570312,164.31088256835938,93.52281951904297,80.7493896484375,75.64251708984375
2015-09-23,83.32653045654297,75.7348861694336,13.082158088684082,108.22000122070312,86.42903900146484,71.07572174072266,164.04820251464844,93.51512145996094,80.45863342285156,75.44859313964844
2015-09-24,83.43340301513672,75.7348861694336,13.160807609558105,110.48999786376953,86.55829620361328,71.11759948730469,163.45510864257812,94.15257263183594,80.36978912353516,75.25470733642578
2015-09-25,83.28831481933594,75.7348861694336,13.239458084106445,109.80999755859375,86.33209991455078,71.08407592773438,163.41270446777344,93.3385238647461,80.17611694335938,75.1513671875
2015-09-28,83.48682403564453,75.7514877319336,13.055941581726074,108.41999816894531,86.82489013671875,71.13434600830078,159.31153869628906,94.93592071533203,78.20707702636719,73.13488006591797
2015-09-29,83.6165771484375,75.7514877319336,13.143331527709961,107.9800033569336,87.123779296875,71.16786193847656,159.40472412109375,95.20467376708984,78.05182647705078,73.18572235107422
2015-09-30,83.6471176147461,75.7348861694336,13.239458084106445,106.86000061035156,87.13995361328125,71.18461608886719,162.37899780273438,94.87440490722656,79.13033294677734,74.60063171386719
2015-10-01,83.71211242675781,75.7514877319336,13.152069091796875,106.7300033569336,87.2079086303711,71.18460845947266,162.80259704589844,95.27925109863281,79.07312774658203,74.77855682373047
2015-10-02,83.9645004272461,75.7514877319336,13.239458084106445,108.98999786376953,87.62860870361328,71.28511810302734,165.2345428466797,95.85638427734375,80.0535659790039,75.76984405517578
2015-10-05,83.65094757080078,75.7348861694336,13.414237022399902,108.7699966430664,87.14315795898438,71.23487091064453,168.17483520507812,94.55583953857422,81.97362518310547,77.22713470458984
2015-10-06,83.8574447631836,75.7348861694336,13.676403999328613,109.86000061035156,87.3211669921875,71.2264633178711,167.59860229492188,94.96371459960938,81.95729064941406,76.93905639648438
2015-10-07,83.79625701904297,75.7348861694336,13.650187492370605,109.69999694824219,87.10272216796875,71.20968627929688,168.97134399414062,94.64820098876953,83.06845092773438,77.5660171508789
2015-10-08,83.68155670166016,75.7348861694336,13.711359977722168,109.13999938964844,86.87615966796875,71.19297790527344,170.49659729003906,93.85553741455078,84.16328430175781,78.27771759033203
2015-10-09,83.61270141601562,75.7348861694336,13.772533416748047,110.87000274658203,86.92473602294922,71.19297790527344,170.5983123779297,94.10181427001953,84.14692687988281,78.35396575927734
2015-10-12,83.82684326171875,75.7348861694336,13.554059028625488,111.30999755859375,87.21597290039062,71.1762466430664,170.75927734375,94.81749725341797,84.06524658203125,78.37939453125
2015-10-13,83.83448028564453,75.7348861694336,13.466670989990234,111.86000061035156,87.29690551757812,71.20136260986328,169.68309020996094,94.97914123535156,83.272705078125,77.8541030883789
2015-10-14,84.1480484008789,75.7348861694336,13.501626014709473,113.80999755859375,87.77424621582031,71.30192565917969,168.86965942382812,95.81025695800781,82.66810607910156,77.52367401123047
2015-10-15,84.0333251953125,75.7348861694336,13.466670989990234,113.29000091552734,87.47488403320312,71.2599868774414,171.46261596679688,95.34081268310547,83.79562377929688,78.66744995117188
2015-10-16,83.94922637939453,75.7348861694336,13.475409507751465,112.48999786376953,87.40208435058594,71.2264633178711,172.24215698242188,95.37158203125,83.72207641601562,79.03178405761719
2015-10-19,84.0333251953125,75.7348861694336,13.230719566345215,112.0199966430664,87.3615951538086,71.25167846679688,172.32687377929688,95.10997009277344,83.74658966064453,79.0232925415039
2015-10-20,83.86512756347656,75.71833038330078,13.256937026977539,112.7300033569336,87.06224822998047,71.20968627929688,172.10658264160156,94.52507019042969,84.08973693847656,78.93012237548828
2015-10-21,84.06388854980469,75.7348861694336,13.143331527709961,111.7300033569336,87.3615951538086,71.23487091064453,171.0388946533203,95.46392822265625,83.02758026123047,78.46411895751953
2015-10-22,84.07921600341797,75.7348861694336,13.187026023864746,111.69000244140625,87.45065307617188,71.2599868774414,173.9283905029297,95.62557220458984,83.68122100830078,79.71804809570312
2015-10-23,83.93390655517578,75.7348861694336,13.10837459564209,111.5,86.95707702636719,71.20136260986328,175.8349609375,94.8098373413086,84.40840148925781,80.59072875976562
2015-10-26,83.9721450805664,75.71833038330078,13.073419570922852,111.43000030517578,87.1836166381836,71.20136260986328,175.40284729003906,95.44081115722656,83.9998779296875,80.4212646484375
